#     1_Threshold      2_Threshold         3_True_P         4_True_N        5_False_P        6_False_N      7_Precision         8_Recall       9_Accuracy      10_Fall_Out   11_Sensitivity     12_F_Measure 
# ===============  ===============  ===============  ===============  ===============  ===============  ===============  ===============  ===============  ===============  ===============  ===============  
             0.75             0.05              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.06              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.07              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.08              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.09              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.10              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.11              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.12              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.13              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.14              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.15              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.16              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.17              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.18              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.19              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.20              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.21              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.22              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.23              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.24              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.25              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.26              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.27              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.28              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.29              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.30              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.31              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.32              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.33              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.34              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.35              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.36              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.37              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.38              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.39              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.40              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.41              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.42              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.43              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.44              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.45              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.46              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.47              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.48              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.49              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.50              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.51              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.52              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.53              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.54              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.55              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.56              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.57              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.58              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.59              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.60              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.61              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.62              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.63              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.64              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.65              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.66              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.67              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.68              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.69              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.70              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.71              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.72              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.73              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.74              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.75              486              298              206               10         0.702312         0.979839         0.784000         0.408730         0.979839         0.818182
             0.75             0.76              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.75             0.77              485              307              197               11         0.711144         0.977823         0.792000         0.390873         0.977823         0.823430
             0.75             0.78              485              315              189               11         0.719585         0.977823         0.800000         0.375000         0.977823         0.829060
             0.75             0.79              484              328              176               12         0.733333         0.975806         0.812000         0.349206         0.975806         0.837370
             0.75             0.80              484              342              162               12         0.749226         0.975806         0.826000         0.321429         0.975806         0.847636
             0.75             0.81              484              349              155               12         0.757433         0.975806         0.833000         0.307540         0.975806         0.852863
             0.75             0.82              484              358              146               12         0.768254         0.975806         0.842000         0.289683         0.975806         0.859680
             0.75             0.83              479              372              132               17         0.783961         0.965726         0.851000         0.261905         0.965726         0.865402
             0.75             0.84              479              386              118               17         0.802345         0.965726         0.865000         0.234127         0.965726         0.876487
             0.75             0.85              476              405               99               20         0.827826         0.959677         0.881000         0.196429         0.959677         0.888889
             0.75             0.86              475              420               84               21         0.849732         0.957661         0.895000         0.166667         0.957661         0.900474
             0.75             0.87              470              440               64               26         0.880150         0.947581         0.910000         0.126984         0.947581         0.912621
             0.75             0.88              466              452               52               30         0.899614         0.939516         0.918000         0.103175         0.939516         0.919132
             0.75             0.89              454              467               37               42         0.924644         0.915323         0.921000         0.073413         0.915323         0.919959
             0.75             0.90              447              475               29               49         0.939076         0.901210         0.922000         0.057540         0.901210         0.919753
             0.75             0.91              438              482               22               58         0.952174         0.883065         0.920000         0.043651         0.883065         0.916318
             0.75             0.92              420              491               13               76         0.969977         0.846774         0.911000         0.025794         0.846774         0.904198
             0.75             0.93              402              494               10               94         0.975728         0.810484         0.896000         0.019841         0.810484         0.885463
             0.75             0.94              383              495                9              113         0.977041         0.772177         0.878000         0.017857         0.772177         0.862613
             0.75             0.95              351              497                7              145         0.980447         0.707661         0.848000         0.013889         0.707661         0.822014
             0.75             0.96              309              499                5              187         0.984076         0.622984         0.808000         0.009921         0.622984         0.762963
             0.75             0.97              257              501                3              239         0.988462         0.518145         0.758000         0.005952         0.518145         0.679894
             0.75             0.98              205              504                0              291         1.000000         0.413306         0.709000         0.000000         0.413306         0.584879
             0.75             0.99              153              504                0              343         1.000000         0.308468         0.657000         0.000000         0.308468         0.471495
             0.76             0.00              496                0              504                0         0.496000         1.000000         0.496000         1.000000         1.000000         0.663102
             0.76             0.01              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.02              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.03              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.04              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.05              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.06              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.07              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.08              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.09              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.10              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.11              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.12              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.13              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.14              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.15              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.16              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.17              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.18              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.19              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.20              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.21              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.22              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.23              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.24              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.25              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.26              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.27              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.28              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.29              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.30              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.31              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.32              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.33              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.34              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.35              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.36              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.37              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.38              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.39              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.40              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.41              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.42              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.43              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.44              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.45              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.46              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.47              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.48              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.49              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.50              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.51              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.52              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.53              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.54              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.55              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.56              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.57              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.58              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.59              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.60              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.61              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.62              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.63              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.64              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.65              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.66              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.67              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.68              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.69              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.70              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.71              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.72              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.73              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.74              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.75              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.76              485              303              201               11         0.706997         0.977823         0.788000         0.398810         0.977823         0.820643
             0.76             0.77              485              306              198               11         0.710102         0.977823         0.791000         0.392857         0.977823         0.822731
             0.76             0.78              485              314              190               11         0.718519         0.977823         0.799000         0.376984         0.977823         0.828352
             0.76             0.79              484              323              181               12         0.727820         0.975806         0.807000         0.359127         0.975806         0.833764
             0.76             0.80              484              338              166               12         0.744615         0.975806         0.822000         0.329365         0.975806         0.844677
             0.76             0.81              484              343              161               12         0.750388         0.975806         0.827000         0.319444         0.975806         0.848379
             0.76             0.82              484              352              152               12         0.761006         0.975806         0.836000         0.301587         0.975806         0.855124
             0.76             0.83              481              364              140               15         0.774557         0.969758         0.845000         0.277778         0.969758         0.861235
             0.76             0.84              480              379              125               16         0.793388         0.967742         0.859000         0.248016         0.967742         0.871935
             0.76             0.85              477              400              104               19         0.820998         0.961694         0.877000         0.206349         0.961694         0.885794
             0.76             0.86              476              412               92               20         0.838028         0.959677         0.888000         0.182540         0.959677         0.894737
             0.76             0.87              473              434               70               23         0.871087         0.953629         0.907000         0.138889         0.953629         0.910491
             0.76             0.88              468              448               56               28         0.893130         0.943548         0.916000         0.111111         0.943548         0.917647
             0.76             0.89              457              465               39               39         0.921371         0.921371         0.922000         0.077381         0.921371         0.921371
             0.76             0.90              451              473               31               45         0.935685         0.909274         0.924000         0.061508         0.909274         0.922290
             0.76             0.91              443              482               22               53         0.952688         0.893145         0.925000         0.043651         0.893145         0.921956
             0.76             0.92              424              491               13               72         0.970252         0.854839         0.915000         0.025794         0.854839         0.908896
             0.76             0.93              408              494               10               88         0.976077         0.822581         0.902000         0.019841         0.822581         0.892779
             0.76             0.94              391              495                9              105         0.977500         0.788306         0.886000         0.017857         0.788306         0.872768
             0.76             0.95              363              496                8              133         0.978437         0.731855         0.859000         0.015873         0.731855         0.837370
             0.76             0.96              311              498                6              185         0.981073         0.627016         0.809000         0.011905         0.627016         0.765068
             0.76             0.97              262              501                3              234         0.988679         0.528226         0.763000         0.005952         0.528226         0.688568
             0.76             0.98              208              504                0              288         1.000000         0.419355         0.712000         0.000000         0.419355         0.590909
             0.76             0.99              153              504                0              343         1.000000         0.308468         0.657000         0.000000         0.308468         0.471495
             0.77             0.00              496                0              504                0         0.496000         1.000000         0.496000         1.000000         1.000000         0.663102
             0.77             0.01              485              306              198               11         0.710102         0.977823         0.791000         0.392857         0.977823         0.822731
             0.77             0.02              485              306              198               11         0.710102         0.977823         0.791000         0.392857         0.977823         0.822731
             0.77             0.03              485              306              198               11         0.710102         0.977823         0.791000         0.392857         0.977823         0.822731
             0.77             0.04              485              306              198               11         0.710102         0.977823         0.791000         0.392857         0.977823         0.822731
             0.77             0.05              485              306              198               11         0.710102         0.977823         0.791000         0.392857         0.977823         0.822731
             0.77             0.06              485              306              198               11         0.710102         0.977823         0.791000         0.392857         0.977823         0.822731
             0.77             0.07              485              306              198               11         0.710102         0.977823         0.791000         0.392857         0.977823         0.822731
             0.77             0.08              485              306              198               11         0.710102         0.977823         0.791000         0.392857         0.977823         0.822731
             0.77             0.09              485              306              198               11         0.710102         0.977823         0.791000         0.392857         0.977823         0.822731
             0.77             0.10              485              306              198               11         0.710102         0.977823         0.791000         0.392857         0.977823         0.822731
             0.77             0.11              485              306              198               11         0.710102         0.977823         0.791000         0.392857         0.977823         0.822731
             0.77             0.12              485              306              198               11         0.710102         0.977823         0.791000         0.392857         0.977823         0.822731
             0.77             0.13              485              306              198               11         0.710102         0.977823         0.791000         0.392857         0.977823         0.822731
             0.77             0.14              485              306              198               11         0.710102         0.977823         0.791000         0.392857         0.977823         0.822731
             0.77             0.15              485              306              198               11         0.710102         0.977823         0.791000         0.392857         0.977823         0.822731
             0.77             0.16              485              306              198               11         0.710102         0.977823         0.791000         0.392857         0.977823         0.822731
             0.77             0.17              485              306              198               11         0.710102         0.977823         0.791000         0.392857         0.977823         0.822731
             0.77             0.18              485              306              198               11         0.710102         0.977823         0.791000         0.392857         0.977823         0.822731
             0.77             0.19              485              306              198               11         0.710102         0.977823         0.791000         0.392857         0.977823         0.822731
             0.77             0.20              485              306              198               11         0.710102         0.977823         0.791000         0.392857         0.977823         0.822731
             0.77             0.21              485              306              198               11         0.710102         0.977823         0.791000         0.392857         0.977823         0.822731
             0.77             0.22              485              306              198               11         0.710102         0.977823         0.791000         0.392857         0.977823         0.822731
             0.77             0.23              485              306              198               11         0.710102         0.977823         0.791000         0.392857         0.977823         0.822731
             0.77             0.24              485              306              198               11         0.710102         0.977823         0.791000         0.392857         0.977823         0.822731
